Date,State,Disease,Disease_Count
18-07-2021,Delhi,SHORTNESS OF BREATH IN INFANTS AND CHILDREN,1
18-07-2021,Delhi,RINGING IN THE EARS,1
18-07-2021,Delhi,Breast Pain,1
18-07-2021,Delhi,COUGHING IN CHILDREN,1
18-07-2021,Delhi,COUGHING IN INFANTS AND CHILDREN,1
18-07-2021,Delhi,Chest pain,1
18-07-2021,Delhi,DIFFICULTY PASSING URINE,1
18-07-2021,Delhi,Discharge from the eye,1
18-07-2021,Delhi,Ear Pain In Children,1
18-07-2021,Delhi,FEVER IN CHILDREN,1
18-07-2021,Delhi,Fear of being Covid Positive,1
18-07-2021,Delhi,LOSS OF URINE CONTROL,1
18-07-2021,Delhi,Masturbation,1
18-07-2021,Delhi,NECK PAIN,1
18-07-2021,Delhi,Belching,1
18-07-2021,Delhi,Bed Wetting,1
18-07-2021,Telangana,"(unstable,mood off, aggressive, violent behaviour)",1
18-07-2021,Telangana,Anxiety Disorder,1
18-07-2021,Telangana,Anxiety disorders,1
18-07-2021,Telangana,BLEEDING BETWEEN MENSTRUAL PERIODS,1
18-07-2021,Telangana,COUGHING IN INFANTS AND CHILDREN,1
18-07-2021,Telangana,DIARRHEA IN INFANTS,1
18-07-2021,Telangana,Depression,1
18-07-2021,Telangana,Discharge from the eye,1
18-07-2021,Telangana,Ear Pain or Pressure,1
18-07-2021,Telangana,Erectile dysfunction,1
18-07-2021,Telangana,LOSS OF URINE CONTROL,1
18-07-2021,Telangana,NECK PAIN,1
18-07-2021,Telangana,NUMBNESS OR TINGLING,1
18-07-2021,Telangana,nocturnal emission,1
18-07-2021,Telangana,premature ejaculation,1
18-07-2021,Telangana,schizophrenia,1
18-07-2021,Telangana,social anxiety,1
18-07-2021,Andhra Pradesh,Addiction Problem,1
18-07-2021,Andhra Pradesh,Anxiety Disorders,1
18-07-2021,Andhra Pradesh,Anxiety disorders,1
18-07-2021,Andhra Pradesh,CONSTIPATION,1
18-07-2021,Andhra Pradesh,Chest pain,1
18-07-2021,Andhra Pradesh,Cognitive Problems,1
18-07-2021,Andhra Pradesh,DEPRESSION,1
18-07-2021,Andhra Pradesh,Knee Pain,1
18-07-2021,Andhra Pradesh,RECURRING ABDOMINAL PAIN,1
18-07-2021,Andhra Pradesh,SEVERE OR SUDDEN ABDOMINAL PAIN,1
18-07-2021,Andhra Pradesh,SHORTNESS OF BREATH,1
18-07-2021,Andhra Pradesh,health issue,1
18-07-2021,Andhra Pradesh,insomnia,1
18-07-2021,Andhra Pradesh,relationship issue,1
18-07-2021,Andhra Pradesh,stress,1
18-07-2021,Andhra Pradesh,stresss,1
18-07-2021,Karnataka,COUGHING IN INFANTS AND CHILDREN,1
18-07-2021,Karnataka,Fever,1
18-07-2021,Telangana,physical isssue,1
18-07-2021,Telangana,"masturbation, hypersexuality",1
18-07-2021,Telangana,PAIN IN THE ANKLES OR FEET,1
18-07-2021,Telangana,masturbation addiction,1
18-07-2021,Telangana,RINGING IN THE EARS,1
18-07-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
18-07-2021,Telangana,SLEEP PROBLEM,1
18-07-2021,Telangana,Sleep disturbance (insomnia)/ alcohol addiction.,1
18-07-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
18-07-2021,Telangana,VOMITING IN INFANTS,1
18-07-2021,Telangana,Vision Loss or Impairment,1
18-07-2021,Telangana,"adjustment problem, unstable mind",1
18-07-2021,Telangana,anger management,1
18-07-2021,Telangana,anxiety,1
18-07-2021,Telangana,"boredom, stress due to lockdown",1
18-07-2021,Telangana,continuous abdominal Problem,1
18-07-2021,Telangana,continuous abdominal pain/upset Problems,1
18-07-2021,Telangana,cough syrup addiction,1
18-07-2021,Telangana,depression,1
18-07-2021,Telangana,"fear, aggresiion, tension",1
18-07-2021,Telangana,"fear, loss of appetite, sleep disturbance,",1
18-07-2021,Telangana,"forgetting issue, confusion, anxiety, paranoia",1
18-07-2021,Telangana,insomnia,1
18-07-2021,Telangana,"isonmnia, tension, fear, negative thoughts.",1
18-07-2021,Telangana,laziness,1
19-07-2021,Delhi,Fever,116
19-07-2021,Delhi,Cough,29
19-07-2021,Delhi,Chronic headache,20
19-07-2021,Telangana,Chronic headache,15
19-07-2021,Telangana,Fever,15
19-07-2021,Delhi,SHORTNESS OF BREATH,14
19-07-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,11
19-07-2021,Telangana,Cough,11
19-07-2021,Delhi,DIARRHEA,11
19-07-2021,Delhi,Belching/ Growling Stomach/ Gas,11
19-07-2021,Delhi,PAIN IN THE WRISTS OR HANDS,10
19-07-2021,Delhi,NAUSEA OR VOMITING,9
19-07-2021,Telangana,Stomach ache,9
19-07-2021,Telangana,Belching/ Growling Stomach/ Gas,8
19-07-2021,Telangana,NAUSEA OR VOMITING,7
19-07-2021,Telangana,MISSED OR IRREGULAR PERIODS,7
19-07-2021,Telangana,DIZZINESS,7
19-07-2021,Delhi,Ear Pain or Pressure,6
19-07-2021,Delhi,Stomach ache,6
19-07-2021,Telangana,continuous abdominal pain/upset Problems,6
19-07-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,6
19-07-2021,Delhi,Knee Pain,6
19-07-2021,Delhi,HAIR LOSS,6
19-07-2021,Telangana,Chest pain,6
19-07-2021,Delhi,BACK PAIN,5
19-07-2021,Delhi,FEVER IN CHILDREN,5
19-07-2021,Telangana,PAINFUL OR FREQUENT URINATION,5
19-07-2021,Telangana,BACK PAIN,5
19-07-2021,Telangana,HAIR LOSS,5
19-07-2021,Telangana,Depression,4
19-07-2021,Telangana,continuous abdominal cramp Problems,4
19-07-2021,Delhi,SORE THROAT,4
19-07-2021,Telangana,ANXIETY,4
19-07-2021,Delhi,Tooth Pain,3
19-07-2021,Delhi,Vision Loss or Impairment,3
19-07-2021,Delhi,Unexplained weight gain,3
19-07-2021,Telangana,DIARRHEA,3
19-07-2021,Telangana,DIARRHEA IN CHILDREN,3
19-07-2021,Telangana,Discharge from the eye,3
19-07-2021,Telangana,Tooth Pain,3
19-07-2021,Telangana,VOMITING IN INFANTS,3
19-07-2021,Delhi,ANXIETY,3
19-07-2021,Delhi,Chest pain,3
19-07-2021,Delhi,DIZZINESS,3
19-07-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,3
19-07-2021,Delhi,PAIN IN THE ANKLES OR FEET,3
19-07-2021,Delhi,lack of concentration,2
19-07-2021,Telangana,NECK PAIN,2
19-07-2021,Telangana,NUMBNESS OR TINGLING,2
19-07-2021,Telangana,PAIN IN THE ANKLES OR FEET,2
19-07-2021,Telangana,SORE THROAT,2
19-07-2021,Telangana,VOMITING OR NAUSEA IN CHILDREN,2
19-07-2021,Telangana,SHORTNESS OF BREATH,2
19-07-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,2
19-07-2021,Telangana,FEVER IN CHILDREN,2
19-07-2021,Telangana,CONSTIPATION,2
19-07-2021,Telangana,Eye pain or problem with eyelid,2
19-07-2021,Telangana,DIFFICULTY PASSING URINE,2
19-07-2021,Delhi,NECK PAIN,2
19-07-2021,Delhi,Nightfall,2
19-07-2021,Delhi,PAINFUL MENSTRUAL CRAMPS,2
19-07-2021,Delhi,DIARRHEA IN CHILDREN,2
19-07-2021,Delhi,Drowsiness,2
19-07-2021,Delhi,Nail Problems,1
19-07-2021,Delhi,PAINFUL OR FREQUENT URINATION,1
19-07-2021,Delhi,RECURRING ABDOMINAL PAIN,1
19-07-2021,Delhi,Stomach Problem,1
19-07-2021,Delhi,Swollen Glands,1
19-07-2021,Delhi,ULCERS OF SKIN,1
19-07-2021,Delhi,UNEXPLAINED WEIGHT LOSS,1
19-07-2021,Delhi,anxiety,1
19-07-2021,Delhi,anxiety,1
19-07-2021,Delhi,continuous abdominal_stomach cramp Problems,1
19-07-2021,Delhi,depression,1
19-07-2021,Delhi,sexual dysfunction,1
19-07-2021,Delhi,NUMBNESS OR TINGLING,1
19-07-2021,Delhi,MISSED OR IRREGULAR PERIODS,1
19-07-2021,Delhi,Lack of Concentration,1
19-07-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,1
19-07-2021,Telangana,CRYING IN INFANTS,1
19-07-2021,Telangana,DIARRHEA IN INFANTS,1
19-07-2021,Telangana,Doing repetitive things (OCD),1
19-07-2021,Telangana,FEVER IN INFANTS,1
19-07-2021,Telangana,Hearing Loss,1
19-07-2021,Karnataka,FEVER IN INFANTS,1
19-07-2021,Delhi,BLOOD IN THE URINE,1
19-07-2021,Delhi,Breast Pain,1
19-07-2021,Delhi,CONSTIPATION,1
19-07-2021,Delhi,DEPRESSION,1
19-07-2021,Delhi,DIARRHEA IN INFANTS,1
19-07-2021,Delhi,DIFFICULTY PASSING URINE,1
19-07-2021,Delhi,Discharge from the eye,1
19-07-2021,Delhi,Ear Pain In Children,1
19-07-2021,Delhi,Eye pain or problem with eyelid,1
19-07-2021,Delhi,HEAVY MENSTRUAL PERIODS,1
19-07-2021,Delhi,Hearing Loss,1
19-07-2021,Delhi,Hip Pain,1
19-07-2021,Karnataka,DIARRHEA IN INFANTS,1
19-07-2021,Karnataka,CONSTIPATION IN INFANTS AND CHILDREN,1
19-07-2021,Telangana,PAINFUL MENSTRUAL CRAMPS,1
19-07-2021,Telangana,Rash,1
19-07-2021,Telangana,SHOULDER PAIN,1
19-07-2021,Telangana,Stress-related,1
19-07-2021,Telangana,ULCERS OF SKIN,1
19-07-2021,Telangana,adjustment Problems,1
19-07-2021,Telangana,anxiety,1
19-07-2021,Telangana,"insomnia., fear",1
19-07-2021,Telangana,masturbation addiction,1
19-07-2021,Telangana,nightfall and genital pain,1
19-07-2021,Telangana,sexual problem of wife,1
19-07-2021,Telangana,"stress after covid, diabetic, hypertension",1
19-07-2021,Andhra Pradesh,Cough,1
19-07-2021,Andhra Pradesh,RECURRING ABDOMINAL PAIN,1
19-07-2021,Andhra Pradesh,anxiety,1
19-07-2021,Karnataka,Stomach ache,1
19-07-2021,Karnataka,BACK PAIN,1
20-07-2021,Delhi,Fever,139
20-07-2021,Delhi,Chronic headache,28
20-07-2021,Delhi,Cough,21
20-07-2021,Telangana,Fever,18
20-07-2021,Telangana,Cough,14
20-07-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,11
20-07-2021,Delhi,NAUSEA OR VOMITING,11
20-07-2021,Delhi,DIARRHEA,10
20-07-2021,Delhi,PAIN IN THE WRISTS OR HANDS,9
20-07-2021,Telangana,Chronic headache,9
20-07-2021,Telangana,BACK PAIN,9
20-07-2021,Delhi,DIZZINESS,8
20-07-2021,Delhi,Belching/ Growling Stomach/ Gas,8
20-07-2021,Telangana,NAUSEA OR VOMITING,8
20-07-2021,Telangana,Belching/ Growling Stomach/ Gas,8
20-07-2021,Telangana,MISSED OR IRREGULAR PERIODS,8
20-07-2021,Telangana,CONSTIPATION,7
20-07-2021,Delhi,Stomach ache,7
20-07-2021,Delhi,ANXIETY,6
20-07-2021,Delhi,Knee Pain,6
20-07-2021,Telangana,DIARRHEA,6
20-07-2021,Telangana,Tooth Pain,6
20-07-2021,Telangana,NECK PAIN,5
20-07-2021,Telangana,PAINFUL OR FREQUENT URINATION,5
20-07-2021,Telangana,SHORTNESS OF BREATH,5
20-07-2021,Delhi,BACK PAIN,5
20-07-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,4
20-07-2021,Andhra Pradesh,Cough,4
20-07-2021,Delhi,Chest pain,4
20-07-2021,Delhi,Eye pain or problem with eyelid,4
20-07-2021,Delhi,FEVER IN CHILDREN,4
20-07-2021,Delhi,Stress,4
20-07-2021,Telangana,Hearing Loss,4
20-07-2021,Telangana,HAIR LOSS,4
20-07-2021,Delhi,Discharge from the eye,3
20-07-2021,Delhi,UNEXPLAINED WEIGHT LOSS,3
20-07-2021,Delhi,PAIN IN THE ANKLES OR FEET,3
20-07-2021,Delhi,HAIR LOSS,3
20-07-2021,Andhra Pradesh,Fever,3
20-07-2021,Telangana,continuous abdominal Problem,3
20-07-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,3
20-07-2021,Telangana,PAIN IN THE ANKLES OR FEET,3
20-07-2021,Telangana,FEVER IN INFANTS,3
20-07-2021,Telangana,Eye pain or problem with eyelid,3
20-07-2021,Telangana,Chest pain,3
20-07-2021,Telangana,SORE THROAT,2
20-07-2021,Telangana,DIZZINESS,2
20-07-2021,Telangana,SCALING DISORDERS OF SKIN,2
20-07-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,2
20-07-2021,Telangana,Stomach ache,2
20-07-2021,Telangana,ANXIETY,2
20-07-2021,Telangana,PAIN IN THE WRISTS OR HANDS,2
20-07-2021,Andhra Pradesh,depression,2
20-07-2021,Andhra Pradesh,Tooth Pain,2
20-07-2021,Andhra Pradesh,covid 19,2
20-07-2021,Delhi,DEPRESSION,2
20-07-2021,Delhi,CONSTIPATION,2
20-07-2021,Telangana,depression,2
20-07-2021,Telangana,continuous abdominal pain/upset Problems,2
20-07-2021,Andhra Pradesh,Chest pain,2
20-07-2021,Delhi,Ear Pain or Pressure,2
20-07-2021,Delhi,Unexplained weight gain,2
20-07-2021,Delhi,"VAGINAL SORES, LUMPS OR PAIN",2
20-07-2021,Delhi,PAINFUL OR FREQUENT URINATION,2
20-07-2021,Telangana,Depression,1
20-07-2021,Telangana,Ear Pain or Pressure,1
20-07-2021,Telangana,FEVER IN CHILDREN,1
20-07-2021,Telangana,Financial stress,1
20-07-2021,Telangana,Gender Identity Disorder,1
20-07-2021,Telangana,RECURRING ABDOMINAL PAIN,1
20-07-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
20-07-2021,Telangana,Schizophrenia,1
20-07-2021,Telangana,Stress-related disorder,1
20-07-2021,Telangana,UNEXPLAINED WEIGHT LOSS,1
20-07-2021,Telangana,"VAGINAL SORES, LUMPS OR PAIN",1
20-07-2021,Telangana,anger issue,1
20-07-2021,Telangana,nightfall,1
20-07-2021,Telangana,DIARRHEA IN INFANTS,1
20-07-2021,Telangana,Continuous Stomach pain,1
20-07-2021,Telangana,BLEEDING BETWEEN MENSTRUAL PERIODS,1
20-07-2021,Telangana,COUGHING IN INFANTS AND CHILDREN,1
20-07-2021,Telangana,other (physical problem),1
20-07-2021,Telangana,"polysubstance abuse, grandiosity delusions",1
20-07-2021,Telangana,premature ejaculation,1
20-07-2021,Delhi,Hearing Loss,1
20-07-2021,Delhi,Masturbation,1
20-07-2021,Delhi,NUMBNESS OR TINGLING,1
20-07-2021,Delhi,Nightfall,1
20-07-2021,Delhi,RECURRING ABDOMINAL PAIN,1
20-07-2021,Delhi,RINGING IN THE EARS,1
20-07-2021,Delhi,SHOULDER PAIN,1
20-07-2021,Delhi,Tooth Pain,1
20-07-2021,Delhi,discharge from penis,1
20-07-2021,Delhi,insomnia,1
20-07-2021,Delhi,nightfall,1
20-07-2021,Delhi,test call,1
20-07-2021,Delhi,Ear Pain In Children,1
20-07-2021,Telangana,sudden erection,1
20-07-2021,Delhi,Drowsiness,1
20-07-2021,Andhra Pradesh,DIARRHEA,1
20-07-2021,Andhra Pradesh,Discharge from the eye,1
20-07-2021,Andhra Pradesh,Ear Pain or Pressure,1
20-07-2021,Andhra Pradesh,Eye problems,1
20-07-2021,Andhra Pradesh,Health issues,1
20-07-2021,Andhra Pradesh,Hip Pain,1
20-07-2021,Andhra Pradesh,Lack of concentration,1
20-07-2021,Andhra Pradesh,Rash,1
20-07-2021,Andhra Pradesh,SORE THROAT,1
20-07-2021,Andhra Pradesh,Tension,1
20-07-2021,Karnataka,Chronic headache,1
20-07-2021,Karnataka,NUMBNESS OR TINGLING,1
20-07-2021,Delhi,Anxiety,1
20-07-2021,Delhi,BLEEDING BETWEEN MENSTRUAL PERIODS,1
20-07-2021,Delhi,BLOOD IN THE URINE,1
20-07-2021,Delhi,Breast Pain,1
21-07-2021,Delhi,Fever,109
21-07-2021,Telangana,Fever,33
21-07-2021,Delhi,Cough,25
21-07-2021,Delhi,Chronic headache,13
21-07-2021,Telangana,continuous abdominal cramp Problems,11
21-07-2021,Telangana,Belching/ Growling Stomach/ Gas,10
21-07-2021,Andhra Pradesh,Fever,10
21-07-2021,Andhra Pradesh,Cough,9
21-07-2021,Telangana,CONSTIPATION,9
21-07-2021,Delhi,BACK PAIN,8
21-07-2021,Telangana,MISSED OR IRREGULAR PERIODS,8
21-07-2021,Telangana,BACK PAIN,8
21-07-2021,Telangana,Chronic headache,7
21-07-2021,Telangana,Cough,7
21-07-2021,Telangana,DIARRHEA,7
21-07-2021,Telangana,NAUSEA OR VOMITING,7
21-07-2021,Telangana,Stomach ache,7
21-07-2021,Delhi,Stomach ache,6
21-07-2021,Delhi,Belching/ Growling Stomach/ Gas,6
21-07-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,6
21-07-2021,Telangana,HAIR LOSS,5
21-07-2021,Delhi,FEVER IN CHILDREN,5
21-07-2021,Delhi,DIZZINESS,5
21-07-2021,Telangana,DIZZINESS,5
21-07-2021,Telangana,FEVER IN CHILDREN,5
21-07-2021,Telangana,Tooth Pain,5
21-07-2021,Telangana,PAINFUL OR FREQUENT URINATION,5
21-07-2021,Telangana,FEVER IN INFANTS,5
21-07-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,4
21-07-2021,Delhi,NUMBNESS OR TINGLING,4
21-07-2021,Telangana,Chest pain,4
21-07-2021,Telangana,Ear Pain or Pressure,4
21-07-2021,Telangana,Eye pain or problem with eyelid,4
21-07-2021,Telangana,PAIN IN THE WRISTS OR HANDS,4
21-07-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,3
21-07-2021,Telangana,SORE THROAT,3
21-07-2021,Andhra Pradesh,Belching/ Growling Stomach/ Gas,3
21-07-2021,Delhi,DIARRHEA IN CHILDREN,3
21-07-2021,Delhi,Discharge from the eye,3
21-07-2021,Delhi,Ear Pain or Pressure,3
21-07-2021,Delhi,Eye pain or problem with eyelid,3
21-07-2021,Delhi,HAIR LOSS,3
21-07-2021,Delhi,PAIN IN THE WRISTS OR HANDS,3
21-07-2021,Delhi,Tooth Pain,3
21-07-2021,Delhi,UNEXPLAINED WEIGHT LOSS,3
21-07-2021,Delhi,Vision Loss or Impairment,3
21-07-2021,Andhra Pradesh,DEPRESSION,2
21-07-2021,Telangana,PAIN IN THE ANKLES OR FEET,2
21-07-2021,Telangana,NUMBNESS OR TINGLING,2
21-07-2021,Telangana,Hearing Loss,2
21-07-2021,Telangana,NECK PAIN,2
21-07-2021,Telangana,continuous abdominal/stomach cramp Problems,2
21-07-2021,Delhi,RECURRING ABDOMINAL PAIN,2
21-07-2021,Delhi,SCROTAL PAIN,2
21-07-2021,Delhi,SHORTNESS OF BREATH,2
21-07-2021,Andhra Pradesh,covid 19,2
21-07-2021,Delhi,COUGHING IN INFANTS AND CHILDREN,2
21-07-2021,Delhi,Chest pain,2
21-07-2021,Delhi,DIARRHEA,2
21-07-2021,Delhi,DIFFICULTY PASSING URINE,2
21-07-2021,Delhi,Ear Pain In Children,2
21-07-2021,Telangana,ANXIETY,2
21-07-2021,Telangana,Alcohol addiction,1
21-07-2021,Telangana,Breast Pain,1
21-07-2021,Telangana,DEPRESSION,1
21-07-2021,Andhra Pradesh,Breakup and relationship issues,1
21-07-2021,Telangana,erectile dysfunction,1
21-07-2021,Telangana,erectional dysfunction,1
21-07-2021,Telangana,genital pain,1
21-07-2021,Telangana,premature ejaculation,1
21-07-2021,Telangana,problems in penis size,1
21-07-2021,Telangana,sexual dysfunction,1
21-07-2021,Telangana,sexual problem,1
21-07-2021,Telangana,"tension, sleep disturbance, negative thoughts",1
21-07-2021,Telangana,want to admitted to hospital,1
21-07-2021,Andhra Pradesh,Belching,1
21-07-2021,Andhra Pradesh,Chest pain,1
21-07-2021,Andhra Pradesh,Chronic headache,1
21-07-2021,Andhra Pradesh,DIARRHEA IN CHILDREN,1
21-07-2021,Andhra Pradesh,Depression,1
21-07-2021,Andhra Pradesh,Discharge from the eye,1
21-07-2021,Andhra Pradesh,FEVER IN CHILDREN,1
21-07-2021,Andhra Pradesh,Knee Pain,1
21-07-2021,Andhra Pradesh,Lack of concentration,1
21-07-2021,Andhra Pradesh,PAIN IN THE WRISTS OR HANDS,1
21-07-2021,Andhra Pradesh,SHORTNESS OF BREATH,1
21-07-2021,Andhra Pradesh,SORE THROAT,1
21-07-2021,Telangana,depression,1
21-07-2021,Telangana,continuous abdominal pain/upset Problems,1
21-07-2021,Telangana,continuous abdominal Problem,1
21-07-2021,Telangana,DIARRHEA IN INFANTS,1
21-07-2021,Telangana,Discharge from the eye,1
21-07-2021,Telangana,HEAVY MENSTRUAL PERIODS,1
21-07-2021,Telangana,Nail Problems,1
21-07-2021,Telangana,RECURRING ABDOMINAL PAIN,1
21-07-2021,Telangana,Rash,1
21-07-2021,Telangana,SEVERE OR SUDDEN ABDOMINAL PAIN,1
21-07-2021,Telangana,SHORTNESS OF BREATH,1
21-07-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,1
21-07-2021,Telangana,anxiety,1
21-07-2021,Telangana,"anxiety, chest heaviness",1
21-07-2021,Telangana,"body ache, shortness of breathe.",1
21-07-2021,Andhra Pradesh,Sexual Problems,1
21-07-2021,Andhra Pradesh,Stress,1
21-07-2021,Andhra Pradesh,anxiety,1
21-07-2021,Delhi,Hip Pain,1
21-07-2021,Delhi,Insomnia and Overthinking,1
21-07-2021,Delhi,Knee Pain,1
21-07-2021,Delhi,LOSS OF URINE CONTROL,1
21-07-2021,Delhi,MISSED OR IRREGULAR PERIODS,1
21-07-2021,Delhi,NAUSEA OR VOMITING,1
21-07-2021,Delhi,Nightfall,1
21-07-2021,Delhi,PAIN IN THE ANKLES OR FEET,1
21-07-2021,Delhi,PAINFUL MENSTRUAL CRAMPS,1
21-07-2021,Delhi,PME,1
21-07-2021,Delhi,SORE THROAT,1
21-07-2021,Delhi,Stress,1
21-07-2021,Delhi,"VAGINAL SORES, LUMPS OR PAIN",1
21-07-2021,Delhi,depression,1
21-07-2021,Delhi,nightfall,1
21-07-2021,Delhi,FEVER IN INFANTS,1
21-07-2021,Andhra Pradesh,depression,1
21-07-2021,Andhra Pradesh,dry cough,1
21-07-2021,Andhra Pradesh,"fever , cough",1
21-07-2021,Andhra Pradesh,health issue,1
21-07-2021,Andhra Pradesh,health issue,1
21-07-2021,Andhra Pradesh,insomnia,1
21-07-2021,Andhra Pradesh,stress,1
21-07-2021,Andhra Pradesh,stress related,1
21-07-2021,Karnataka,Chronic headache,1
21-07-2021,Karnataka,FEVER IN CHILDREN,1
21-07-2021,Karnataka,Fever,1
21-07-2021,Karnataka,VOMITING OR NAUSEA IN CHILDREN,1
21-07-2021,Karnataka,continuous abdominal/stomach cramp Problems,1
21-07-2021,Delhi,ANXIETY,1
21-07-2021,Delhi,BLOOD IN THE URINE,1
21-07-2021,Delhi,Breast Lump,1
21-07-2021,Delhi,Deoression,1
21-07-2021,Delhi,Drowsiness,1
22-07-2021,Delhi,Fever,105
22-07-2021,Telangana,Fever,31
22-07-2021,Delhi,Chronic headache,30
22-07-2021,Delhi,Cough,16
22-07-2021,Telangana,Cough,13
22-07-2021,Delhi,HAIR LOSS,13
22-07-2021,Telangana,Chronic headache,10
22-07-2021,Telangana,Belching/ Growling Stomach/ Gas,9
22-07-2021,Telangana,CONSTIPATION,9
22-07-2021,Telangana,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,9
22-07-2021,Delhi,PAIN IN THE WRISTS OR HANDS,8
22-07-2021,Telangana,Stomach ache,7
22-07-2021,Telangana,PAINFUL OR FREQUENT URINATION,7
22-07-2021,Telangana,Tooth Pain,7
22-07-2021,Andhra Pradesh,Fever,7
22-07-2021,Delhi,DIARRHEA,7
22-07-2021,Delhi,NAUSEA OR VOMITING,7
22-07-2021,Telangana,NECK PAIN,6
22-07-2021,Telangana,continuous abdominal pain/upset Problems,6
22-07-2021,Delhi,Belching/ Growling Stomach/ Gas,6
22-07-2021,Delhi,FEVER IN CHILDREN,6
22-07-2021,Delhi,UNEXPLAINED WEIGHT LOSS,5
22-07-2021,Delhi,Chest pain,5
22-07-2021,Telangana,FEVER IN INFANTS,4
22-07-2021,Telangana,Ear Pain or Pressure,4
22-07-2021,Telangana,Eye pain or problem with eyelid,4
22-07-2021,Telangana,NUMBNESS OR TINGLING,4
22-07-2021,Telangana,SHORTNESS OF BREATH,4
22-07-2021,Telangana,VAGINAL DISCHARGE ITCHING OR IRRITATION,4
22-07-2021,Andhra Pradesh,Stomach ache,4
22-07-2021,Andhra Pradesh,Cough,4
22-07-2021,Delhi,Stomach ache,4
22-07-2021,Delhi,BACK PAIN,4
22-07-2021,Delhi,DEPRESSION,4
22-07-2021,Delhi,SHORTNESS OF BREATH,4
22-07-2021,Delhi,SORE THROAT,3
22-07-2021,Telangana,RECURRING ABDOMINAL PAIN,3
22-07-2021,Delhi,PAINFUL MENSTRUAL CRAMPS,3
22-07-2021,Delhi,Knee Pain,3
22-07-2021,Delhi,Ear Pain or Pressure,3
22-07-2021,Delhi,Drowsiness,3
22-07-2021,Andhra Pradesh,Belching/ Growling Stomach/ Gas,3
22-07-2021,Telangana,continuous abdominal cramp Problems,3
22-07-2021,Telangana,Sexual Problems,3
22-07-2021,Telangana,Knee Pain,3
22-07-2021,Telangana,HAIR LOSS,3
22-07-2021,Telangana,Breast Pain,3
22-07-2021,Telangana,CONSTIPATION IN INFANTS AND CHILDREN,3
22-07-2021,Telangana,DIARRHEA,3
22-07-2021,Telangana,FEVER IN CHILDREN,3
22-07-2021,Telangana,depression,2
22-07-2021,Telangana,Rash,2
22-07-2021,Telangana,RINGING IN THE EARS,2
22-07-2021,Andhra Pradesh,Chest pain,2
22-07-2021,Telangana,Breast Lump,2
22-07-2021,Telangana,DEPRESSION,2
22-07-2021,Telangana,BACK PAIN,2
22-07-2021,Telangana,DIZZINESS,2
22-07-2021,Telangana,MISSED OR IRREGULAR PERIODS,2
22-07-2021,Andhra Pradesh,DIARRHEA,2
22-07-2021,Andhra Pradesh,DIZZINESS,2
22-07-2021,Andhra Pradesh,Depression,2
22-07-2021,Delhi,Stress,2
22-07-2021,Delhi,Stomach pain,2
22-07-2021,Delhi,MISSED OR IRREGULAR PERIODS,2
22-07-2021,Delhi,Hearing Loss,2
22-07-2021,Delhi,G.28. SWELLINGS LUMPS BUMPS ON OR UNDER SKIN,2
22-07-2021,Andhra Pradesh,Discharge from the eye,2
22-07-2021,Andhra Pradesh,health issue,2
22-07-2021,Delhi,DIZZINESS,2
22-07-2021,Delhi,COUGHING IN CHILDREN,2
22-07-2021,Delhi,stress,1
22-07-2021,Delhi,sexual problem,1
22-07-2021,Delhi,premature ejaculation,1
22-07-2021,Telangana,want to know about tobacco use,1
22-07-2021,Telangana,continuous abdominal/stomach cramp Problems,1
22-07-2021,Telangana,erectile dysfunction,1
22-07-2021,Telangana,genital size,1
22-07-2021,Telangana,hypoactive sexual desire disorder,1
22-07-2021,Telangana,masturbation,1
